"","...d2br1listofids.csv","...d2br2listofids.csv","...d2br3listofids.csv","...d25br1listofids.csv","...d25br2listofids.csv","...d25br3listofids.csv","...d37br1listofids.csv","...d37br2listofids.csv","...d37br3listofids.csv"
"contig00171_20",0.000256775626010053,0.000379759366242852,0.000368753373972542,0.000317372832795231,0.000878773307944638,0.00119478085703730,0.000521475539601393,0.000258090997720124,0.00056522018625277
"contig00171_21",0.000118511827389255,0.000121343229450379,0.000117826521861049,7.24350505956995e-05,7.04689020329825e-05,4.01315568816179e-05,0.000103149007833242,6.96149544300036e-05,4.37485285107256e-05
"contig00171_22",0.000781410718001815,0.000731987754634119,0.000677714418905818,0.000213396785747762,0.000705855052521738,0.000696239204460587,0.000709056668954411,0.000751991755947125,0.000529860775164076
"contig00171_25",0.000946493107933105,0.00106749246448914,0.00121807147599598,0.00093323753024243,0.0004679516007974,0.000527675741159652,0.00104961084997881,0.000809979402219366,0.00124565066989323
"contig00171_26",0.000115549031704524,0.000118309648714119,0.000114880858814523,1.97747688126260e-05,5.77140307650127e-05,1.82598583811361e-05,2.01140565274823e-05,1.90048825593910e-05,1.99055804723802e-05
"contig00171_28",0.000950978756506257,0.000429265097104326,0.000416824354990746,0.000288746624255158,0.000161735484444726,0.000169671250444185,0.000240300675328328,0.000227049481904228,0.000149732242491355
"contig00171_31",0.000530853131873769,0.000413087288006419,0.000584080323528661,0.00166556245741873,0.00101934939482871,0.000799742648852211,0.00144771922939000,0.00147266011869094,0.00149368061737615
"contig00171_32",0.00304580857764920,0.00460153656749846,0.00467993913327364,0.00359044189501135,0.00242913124878855,0.00186805924452176,0.00202067480322172,0.00225956668217644,0.00188965418309231
"contig00171_35",7.61861747502354e-05,0.000390031808947646,0.000378728105981943,0.000108652575893549,2.11406706098948e-05,6.01973353224269e-05,6.63100764642273e-05,2.08844863290011e-05,2.18742642553628e-05
"contig00171_38",0.00127348836483598,0.000920946013111833,0.000965087754202927,0.00130307725123662,0.000674627719925004,0.000541814680288048,0.000798361395888507,0.000754336379043264,0.00068269620887932
"contig00171_4",0.000875031502228432,0.000758100661663288,0.00024537659164267,9.5994023362262e-05,0.000168099118733047,0.000407744410452555,5.85846306625698e-05,1.84513422906709e-05,5.79774188515927e-05
"contig00171_5",8.78699860870903e-05,0.000161944766300695,5.24171218925579e-05,7.5189235028996e-05,1.46296655931591e-05,4.16574715919456e-05,1.52958604771728e-05,1.44523821744418e-05,1.51373235531408e-05
"contig00171_7",3.00127355076685e-05,3.07297788867842e-05,0.000208874288753678,2.56815179384753e-05,0.000174891002318220,0.000355711526905250,0.000235099362009533,0.000271498322277014,0.000284365435319717
"contig00171_9",0.0013641637705278,0.00179218389696321,0.00125718675683817,0.00320340594511811,0.00158156148996666,0.00123537047268603,0.00236922983895142,0.00278157715087582,0.00235540426613878
"contig00172_1",5.72970405146398e-05,1.95553138370445e-05,5.69657151146394e-05,0.000114399488998663,0.000143092638260362,0.000196180296656835,8.31159360639764e-05,0.000172771659630827,0.000213861608380944
"contig00172_12",0.000202811233476762,7.650508461883e-05,0.000244088660760649,9.13384240767942e-06,0.000151060588607424,0.000143379950336866,0.000120777244737769,0.000114117077723826,0.000119525425469257
"contig00172_13",0.000117176482855292,0.000386589274671488,0.000220053476039086,0.00103608647863336,0.000509400834921239,0.000504074963760941,0.000328624022139147,0.000417572067502112,0.000370075580613265
"contig00172_14",3.83035464213891e-05,1.30728893606761e-05,6.34700877428303e-05,0.000513488471930066,0.000627095361903453,0.000615387492402931,0.000277818460324341,0.000388497599280368,0.000494890122241496
"contig00172_18",0.000384342195008650,0.000252259378921363,0.00055848263986591,0.000177087481904113,0.000336357535375341,0.000210241439782804,0.000420293718484704,0.000251237253450371,0.000246167093261844
"contig00172_19",0.000217392861284584,0.000222586660157443,0.000253724596154774,4.04392000258199e-05,0.000180971057613537,0.000156833139469881,0.000403103791348316,0.000427512695610022,0.000317512326553303
"contig00172_5",5.45042602379829e-06,5.58064380726977e-06,5.4189084346473e-06,2.33193028450778e-05,7.71335316828e-05,5.59854148478231e-05,0.000185011369002785,0.000129986225052438,0.000173704357895770
"contig00173_1",9.81308124879182e-06,3.01425856596482e-05,2.92690086151650e-05,4.19846471605647e-05,0.000106197084210214,0.000147319451907256,5.9787004540287e-05,4.03500691282186e-05,7.60722820600516e-05
"contig00173_10",0.000171183750673368,0.000125195395464676,0.000121567046364574,6.27770438496062e-05,6.10730484285849e-05,1.93226014615197e-05,6.3854147706293e-05,6.03329605060031e-05,2.1064106319979e-05
"contig00173_13",0.000466250478807727,0.000394365495713731,0.000262008976243648,0.000468349787667457,0.000286882609065853,0.000496540008609843,0.000370522093927305,0.000450115639564523,0.000576214171568899
"contig00173_15",2.63109749611819e-05,2.69395784548279e-05,0.000113354927103514,0.000292681587739056,0.000226329532411815,0.000256400288463771,0.000129768106628918,0.00025243677023859,0.000188857499737952
"contig00173_16",5.51546690713717e-05,7.9061340429483e-05,3.29014392786223e-05,9.43903045948733e-06,8.26453901169633e-05,4.35796142747879e-05,9.60098163602973e-06,9.07154298777612e-06,9.50147039254423e-06
"contig00173_19",0.00147403089093338,0.000844155331365607,0.00128335373810818,0.00177438466102482,0.00115774692345431,0.000940958467928818,0.00119597092866111,0.00118480889469356,0.00099707231915706
"contig00173_25",9.5102083707427e-05,0.000136323875061536,9.45521471724467e-05,4.88265896608048e-05,4.75012598888993e-05,1.50286900256265e-05,1.65547790349648e-05,1.56418786497045e-05,1.63831938044281e-05
"contig00173_26",0.000202210805482916,0.000147887060892649,0.000315922361739938,2.47184610157824e-05,7.21425384562659e-05,2.28248229764202e-05,2.51425706593529e-05,2.37561031992387e-05,7.46459267714256e-05
"contig00173_27",0.000233125239403864,0.000404743535074618,0.000272086244560712,0.000199482316969472,0.000278444885269798,0.000200217745407195,0.000149973228494385,0.000208386870168761,0.000130957766265659
"contig00173_28",1.15260879505759e-05,8.2610228528562e-05,1.14594372882317e-05,6.90390931114123e-05,4.79750879177163e-05,8.19644515861473e-05,9.02875355348332e-05,4.73937220932443e-05,2.97839109312421e-05
"contig00173_29",0.000312764296343072,0.000462564040085278,0.000587360781908838,2.97364944550766e-05,2.89293387293297e-05,0.000247125902902594,0.000211726910815603,0.000142893853830007,0.000269398833460784
"contig00173_30",0.00164839178095964,0.00248202060239411,0.00208874288753678,0.00196364837160342,0.00137222171049681,0.00140460449085663,0.000703288689772108,0.00114295097909624,0.000974399044102525
"contig00173_31",0.00189080233698311,0.000884334747964123,0.00104437144376839,0.000219719653473622,0.000369214338227354,0.000424218932087001,0.000711103008547354,0.000979039404574687,0.000663519349079339
"contig00173_33",0.00169471913166635,0.000473238594856477,0.00137857030577427,0.000290029942585181,0.000384760205100085,0.000413890123305753,0.000187731194256501,0.000177378903887649,0.000291948513594909
"contig00173_36",0.00138918498790832,0.000598194853048917,0.000632490121563103,0.000366610882481268,0.00050796993369955,0.000256458685128317,0.000531101492579588,0.00039504531162779,0.000346670221709992
"contig00173_39",0.00029538850210179,0.000480354964703942,0.000293680390954419,7.43412361376916e-05,7.23233468233242e-05,0.000260855119730516,4.53700523176292e-05,0.000157183239213008,7.48330092946623e-05
"contig00173_41",0.000286764020288599,8.6357407820525e-05,0.000117396498058636,4.3302413458305e-05,1.40423432518279e-05,1.33283637818512e-05,4.40453792572605e-05,1.38721770506503e-05,1.45296207827592e-05
"contig00173_42",0.00525996205673353,0.00881152843797182,0.00590614476604724,0.00777645816496518,0.00567698339426812,0.00478341075383137,0.00835412041049417,0.00817326544425342,0.00763250784983902
"contig00173_43",0.00170335210529944,0.00170325097717741,0.00167369527065986,0.00149163126819377,0.00083751682575665,0.000543073374266549,0.000632899192459572,0.00048331382370865,0.000506219503392427
"contig00173_9",1.17907175208698e-05,1.20724131340938e-05,1.17225366137268e-05,9.08025098538947e-05,0.000206121538446474,0.000121111305589168,0.000153934106077671,0.000203623741707760,0.000152338626064134
"contig00174_26",2.20794328097816e-05,8.28921105640325e-05,2.19517564613738e-05,1.88930912222541e-05,6.1267548582816e-06,5.81524152265482e-06,6.40575048645933e-06,6.0525103692328e-06,6.33935683833763e-06
"contig00174_27",0.000397683091908495,0.000262407633859232,0.000325093061272454,3.78102654161108e-05,5.14975417915983e-05,9.07755865983824e-05,0.000284596593314281,0.000210761603909116,0.00023597437653682
"contig00175_13",0.00116321074232616,0.00100128433210168,0.00113601561945764,0.00175286369430404,0.00153389925863954,0.000984161632123596,0.00090490855647025,0.000617976136675074,0.000753663403185886
"contig00175_15",0.00149949125112741,0.00117406521624698,0.00121019530659574,0.000860428871999755,0.00280493126618764,0.00291321404706676,0.00241061593497307,0.00178442790443137,0.00211211884401591
"contig00175_16",8.88838705419413e-05,9.1007422087784e-05,2.94566304652622e-05,2.53522677084948e-05,7.39923471346317e-05,0.000163870523933273,0.000128936259791553,7.30957021515038e-05,0.000178639824752130
"contig00175_17",0.000277317676090857,0.000283943156913886,0.000238952186334207,4.74594451503023e-05,1.53904082040034e-05,0.000277549847393269,8.04562261099291e-05,0.000106427342332589,7.96223218895206e-05
"contig00175_18",0.000153045075105329,0.000156701521475654,0.000213024109060042,2.619174677169e-05,2.54808082847738e-05,7.25557286667661e-05,2.66411344734865e-05,0.000125860149399940,2.63650072481856e-05
"contig00175_2",0.000203280703924625,0.000208137344960024,0.000138282515239703,0.000265494581280626,0.000240475128187553,0.000126804572091223,0.000121056821693180,0.000202366805030552,0.000175095383784825
"contig00175_20",0.00106909851763999,0.000917729050773074,0.000762293549143095,0.000231013654353107,0.000278681456965015,0.000145054949756689,0.000328968214234523,0.000275304373523888,0.000213938481712497
"contig00175_21",0.00388047015563855,0.00240415328937782,0.00302253382549440,0.00137471654847132,0.00113164766205907,0.00173810416676055,0.00092503147666496,0.000752064871334188,0.00125607406189351
"contig00175_22",0.00102897677868262,0.00108810333853861,0.000989484769351364,0.00102482378517989,0.000744244192346879,0.000599776370183304,0.000719407861201921,0.00101266892469748,0.000857247626182795
"contig00175_25",4.0902312107796e-05,4.18795216687147e-05,4.06657907308045e-05,3.4999590818807e-05,3.40495756725739e-05,0.000161591667089700,0.000178000500243206,0.000168184801410540,0.000176155579401594
"contig00175_3",0.00130114035700892,0.000934546804968672,0.00140946263755633,0.00493538347676463,0.00418709634961857,0.00385144912072704,0.00184237996764334,0.00212407510957899,0.00232510561820239
"contig00175_4",0.00141226594305529,0.000306728718888457,0.000212742331138005,0.000109859826736811,0.000249381614416722,0.000101443657672979,0.000111744758486013,0.000316748042656516,3.68621860599633e-05
"contig00177_35",1.03168778307610e-05,1.05633614923321e-05,1.02572195370110e-05,0.000114764283287561,0.000146002756399586,7.33655024242077e-05,8.97948952119745e-06,8.48432257115668e-06,8.88641985374114e-06
"contig00177_36",1.21630559688972e-05,1.24536472330652e-05,1.20927219804761e-05,7.28544114149377e-05,5.06263427763269e-05,4.80522588977267e-05,1.05863455407801e-05,1.00025697681005e-05,1.04766213012527e-05
"contig00177_38",4.75510418537134e-05,9.7374196472526e-06,2.8365644151734e-05,0.000724261079968605,0.000324591942574146,0.000383231595653475,0.000471811202496498,0.000320658512318942,0.000221173116359780
"contig00177_51",1.83411161435752e-05,1.87793093197015e-05,1.82350569546861e-05,7.84713048120077e-05,4.58047863214387e-05,7.2459755480699e-05,0.000111744758486013,0.000135749161138507,0.000173778877139827
"contig00177_9",0.000695569417293054,0.000911866209498415,0.00070447333956585,5.56252287274992e-06,5.41153593671005e-06,2.5681938651387e-05,3.96057371849159e-05,5.34595852584838e-06,1.67979582045402e-05
"contig00179_4",3.82612687763323e-05,2.35052282213482e-05,7.6080038950015e-06,0.000831587960001158,0.00084723687546873,0.000683233111612048,0.000273071628353236,0.000283185336149866,0.000322971338790274
"contig00181_1",0.000351377172434809,0.00102396655027425,0.000994290473950255,2.31283845761707e-05,6.75017903684359e-05,6.40696785303023e-05,2.35252123128448e-05,6.66837984540034e-05,6.98441420083514e-05
"contig00181_3",0.000482189343499793,0.000638209809857335,0.000643098955195802,7.04444690526115e-05,0.000186016384145079,0.000102218036739185,0.00011259777190957,8.70452636307984e-05,9.11705975834206e-05
"contig00181_4",0.00553333391261099,0.00504343479025447,0.00856482646936442,0.00870832542077143,0.00511207220860676,0.00649810922671418,0.00228525900453085,0.00326562770738831,0.00379420923558044
"contig00181_5",0.000631602758045913,0.000636666329944624,0.000881077773111382,0.00117726907549744,0.000370902316357073,0.000584160723633805,0.000856551983479648,0.000817371008380586,0.00108384198758511
"contig00181_6",0.0172360638959248,0.0144929319674796,0.0175959182084244,0.00828892392729238,0.0122001048367152,0.0134362124587860,0.0119846253476249,0.0114821165462987,0.0121258161044249
"contig00181_7",1.83411161435752e-05,5.63379279591044e-05,1.82350569546861e-05,7.84713048120077e-05,7.63413105357311e-05,0.000159411462057538,1.59635369265732e-05,1.50832401265008e-05,4.73942392199528e-05
"contig00181_8",9.91837182013079e-05,0.000182796023764304,9.86101792399337e-05,1.69740504829407e-05,1.65133135236088e-05,1.56736981812327e-05,1.72652845729462e-05,1.63132039136403e-05,1.70863351694250e-05
"contig00182_10",8.40356594214718e-05,5.16260285297974e-05,8.3549715501471e-05,4.31449501366384e-05,9.79389612982034e-05,0.000119519073040164,0.000248682880703417,0.00017968252601606,0.000101337500586663
"contig00182_11",1.66857807515558e-05,1.70844258070930e-05,1.65892936916278e-05,1.42778114170585e-05,0.000152792861231081,3.95520398147353e-05,0.000130705060467394,0.000123497431793876,7.18613013443327e-05
"contig00182_12",0.000134359339191307,0.000302652589733793,2.67164787940751e-05,2.29939172239837e-05,0.00011184889683142,0.000318485901996561,0.000163719064758577,0.000110493503252273,0.000347190357076398
"contig00182_13",0.00058470594356506,0.000199558443614177,0.000581324827736139,2.38250226658144e-05,0.000440388186560338,0.000373997099372668,0.000315039439587072,0.000435051528467986,0.000551600422728607
"contig00182_14",3.41524231638986e-05,5.8280615130108e-05,0.000101864800919281,2.92237962748167e-05,0.000180060194504966,0.000134925061929577,0.000247710055757171,0.00019660223337301,0.000205919797990140
"contig00182_15",5.21666057356766e-05,0.000117508454704768,0.000134848863619756,2.67829825904640e-05,2.60559958307055e-05,7.4193555498973e-05,2.72425144841746e-05,9.43809066154857e-05,8.08804624159916e-05
"contig00182_17",0.000569830841282583,0.000324136023874299,0.000314742078943898,1.80591496005716e-05,5.27068774109705e-05,8.33783487723112e-05,1.8369001394961e-05,1.73560571318639e-05,1.81786123035435e-05
"contig00182_21",0.000191551870740119,4.42870342780125e-05,0.000116723867244702,3.70115993819202e-05,5.14385300935942e-06,4.88231507517009e-06,2.68904499030512e-05,5.08151940090668e-06,5.32234771988774e-06
"contig00182_23",0.000173323547556786,0.000177464473071179,5.74404294072614e-05,1.64789740105216e-05,0.000112221726487525,0.000167382035160415,0.000150855423956117,0.000174211423461084,0.000149291853542851
"contig00182_24",0.000422437320210087,0.000737845121012786,0.000716461270026056,2.12631922716408e-05,0.000103430162661313,0.000137439794266616,6.4884053314459e-05,2.0435357590743e-05,0.000107019249851506
"contig00182_25",0.000224023632896526,0.000277665502084157,0.000199283122433356,7.0624174330807e-05,4.907655677297e-05,6.52137799326291e-05,5.13113686925568e-05,2.90891059582515e-05,7.10913588299291e-05
"contig00182_26",0.00221608529404328,0.00239477018411671,0.00182588418115836,0.00152370803169751,0.00102695658607631,0.000877708168561858,0.00133607863407189,0.00130830713271170,0.00147609014614027
"contig00182_27",0.000881757810072256,0.000922666442801935,0.000876658964538496,0.00068817853729474,0.000717896399452988,0.00048233588176586,0.000834923101140774,0.000629511833204145,0.000709423203418161
"contig00182_28",0.000288872579261309,0.00034955123483717,0.000443857863601565,0.000247184610157824,0.000502811631664883,0.000435746620458931,0.000525708295604651,0.000280753946900094,0.000294059711523798
"contig00182_29",0.000341284059886779,0.000289534161410081,0.000397478076911007,0.000125156764636873,0.000121759558575976,6.93412343587449e-05,0.000178225817332122,0.000200473444719314,0.000109186728329511
"contig00182_30",0.00229070887414231,0.001847291006238,0.00151159024755951,5.20388652963841e-05,0.000185629923513199,0.000304330973018936,0.000229370820050237,0.000283406143429515,0.000192071390522966
"contig00182_31",0.000132056036233741,0.000297464259624071,0.000288843302162229,2.25997357858582e-05,2.19862974342906e-05,0.000146078867049089,0.000114937465871327,0.000152039060475128,0.000204743113430196
"contig00182_34",0.00179332097205421,0.00255548841222497,0.00181971280362204,0.000490414266553124,0.000969595716852213,0.000978728409228898,0.000917200977653192,0.0007145835842331,0.000780298754517302
"contig00182_35",0.000607174536570687,0.00021568515047078,0.000234073599729322,0.000816438176178122,0.000732385377000161,0.000636402570924316,0.000377475591668568,0.000295518281084364,0.000330870238414898
"contig00182_36",0.00130121457358980,0.00163372814275293,0.00137564340491276,0.00376350377147302,0.0030241661980478,0.00301927339856238,0.00228044717317952,0.00218374574121919,0.00227709697633088
"contig00182_38",0.00123557380436520,0.0023896206274931,0.00295732903878969,0.00184042402810578,0.00163808800191125,0.00184406490581771,0.00107540500245945,0.00139243693999498,0.00161609663241106
"contig00182_5",0.000119066917915668,0.000232740292552366,0.000355135207576511,0.000101884054772312,0.000153183219829074,0.000111184149393335,0.000235527593998622,0.000204736439749879,0.000233086422393210
"contig00182_8",0.000361432990165809,0.000280354617805970,0.000315786246978309,4.68596417360805e-05,8.20578636469375e-05,6.0577729226518e-05,4.76636410603846e-05,2.70211600370488e-05,4.71696219724648e-05
"contig00182_9",0.000210089148553679,5.86659415111335e-05,9.4942858524399e-05,1.63427841426661e-05,1.58991820289291e-05,7.54539602526287e-05,4.98695616383858e-05,1.57065145118934e-05,1.64508929523803e-05
"contig00184_13",1.01805314277113e-05,1.04237575959576e-05,1.01216615695615e-05,0.00020036109369621,0.000262721725949397,0.000201099761906786,0.000381015167701206,0.000326515603443281,0.000394604018174937
"contig00184_16",0.00227142839829919,0.00114549195332008,0.000954999804326106,0.000589858629618671,0.000423330299009873,0.000133935391548676,0.000718007885822106,0.000436787031927323,0.000710565953292788
"contig00184_17",0.000790829874783812,0.000881699283192675,0.000541643592889765,0.000977460055376948,0.000950928263555342,0.000624862073879184,0.000565946837655395,0.000361309554361045,0.000438982383041083
"contig00184_18",5.44675570324354e-05,0.000119504695670827,2.32082543059642e-05,0.000486046506168921,0.000136026335136394,0.000116813908835551,4.74068672364902e-05,5.75905532102757e-05,4.69155095308623e-05
"contig00184_6",3.37369435633646e-05,3.45429631282100e-05,3.35418565881818e-05,8.660482691661e-05,0.000140423432518279,0.000346537458328131,0.000205545103200549,0.000194210478709105,0.000261533174089666
"contig00184_7",0.000132346908560247,0.000198051394323195,0.000293528185517283,0.000148092982297199,0.000127123415781966,0.000152835819049157,0.000115190632095714,0.000108838534481094,9.6458759998318e-05
"contig00184_9",8.77032498706062e-06,8.97985948494263e-06,8.71960977719338e-06,0.000202625714588577,0.000255533343045597,0.000145524488047005,0.000374037483812763,0.00039668635323207,0.000339943499528314
"contig00185_1",0.000124543866507870,0.000127519381847554,6.87909334218699e-05,0.000153935326086310,0.000195836032535971,9.84064224133086e-05,6.02217261301865e-05,5.69008459862005e-05,0.000154953620443678
"contig00185_10",0.000355535482167765,0.000562591336542664,0.000996169684825232,0.00152113606250969,0.00137222171049681,0.00155783407167735,0.000928341070499182,0.00124927200040752,0.00069599931721609
"contig00185_17",0.00116257921469582,0.00124842083305696,0.000930323519234172,0.00109185840069714,0.00129827063070581,0.00168035506574873,0.000715714894842928,0.000536334109038028,0.00085484087918197
"contig00185_18",0.000120224426050950,9.57419122542005e-05,0.000146091265544480,3.42915066114901e-05,1.11202371416209e-05,5.27741571709137e-05,8.13863558915468e-05,5.49274062410144e-05,1.15061158799885e-05
"contig00185_21",0.00137725108496301,0.00155356104372076,0.00169420256433539,0.000978751183655224,0.00320633504250071,0.0054041803087605,0.00298663263589888,0.00147815753239708,0.00166885169616925
"contig00185_22",1.14974160900024e-05,1.17721043496636e-05,1.14309312253256e-05,0.000147572901586761,0.000162709539470185,0.000118098586544662,0.000190132872647842,0.000122917150881633,0.000207968751203972
"contig00185_4",0.000137675442030922,0.00034234281330043,1.95541887343868e-05,5.04887714364918e-05,0.00011460942279577,4.66209150156668e-05,1.7118345980836e-05,0.000113220576949563,1.69409195509618e-05
"contig00185_7",0.00425558628960563,0.00239504898616388,0.00271791300122164,0.00204982359643074,0.00194726201361628,0.00198186267795258,0.00125099619866048,0.00118201098844993,0.00123803000498950
"contig00185_8",0.00109008520475966,0.00165187056695185,0.00082367408206639,3.73108845521244e-05,3.62981325566118e-05,3.44525629832757e-05,0.000189755250259267,0.000251007882859881,0.000413134689049400
"contig00186_12",0.00394732717003031,0.00533495683021432,0.00338220665081266,0.00350050255378782,0.00240176401320239,0.00232501302368504,0.00258609298210486,0.00244348490049313,0.00243565177208627
"contig00186_13",0.00404982528595467,0.00465198133293381,0.00516406190593437,0.00469410774241461,0.00557528743797938,0.00307581109623992,0.00422785751281545,0.00369949412927951,0.00373954351592773
"contig00186_16",0.000617068127427299,0.000953910256647872,0.000493205781297951,3.10598463025539e-05,1.00722566780127e-05,9.56013527808175e-06,1.05309196478965e-05,9.95020029287486e-06,1.04217698808273e-05
"contig00186_19",7.99647278231998e-06,8.18751894215357e-06,7.95023244391161e-06,2.05274416740062e-05,6.65675095328866e-06,1.89548702918368e-05,0.000201836553389961,9.86412589587767e-05,0.000103316161621350
"contig00186_2",0.000133582695612166,0.00062916113767046,0.000292182531088960,2.28610044076601e-05,0.000244645217115661,0.000105548314341827,0.000441811646268397,6.59128874892173e-05,0.000437232403439564
"contig00186_3",4.70668153582581e-06,4.81913029385414e-06,4.67946471749583e-06,4.43019260567995e-05,1.95906418075400e-05,1.85945604695887e-05,4.09654919093325e-06,3.87064817910203e-06,4.05408970924240e-06
"contig00186_37",0.000108327217222991,3.69717652231622e-05,3.59002683795384e-05,0.000154490381348640,3.00593910234441e-05,0.000256779258484727,0.000659992479808012,0.000504817192983823,0.00077756173720235
"contig00186_40",5.45042602379829e-05,3.34838628436186e-05,5.4189084346473e-05,9.32772113803111e-06,4.53726656957647e-05,8.61314074581894e-06,0.000275145112875937,0.000259972450104877,0.000215956769275822
"contig00186_42",0.00074205800177217,0.00106370142880584,0.000906399436518253,0.000816389538135934,0.00114722079502319,0.00115589929201688,0.00101492945780874,0.000889219275714624,0.000748742017768428
"contig00186_43",0.000128662733375487,0.00015200383132435,6.8879315777444e-05,0.000245596700456596,0.000370753944957255,0.000258062238362952,0.000370408749756633,0.000219756671992958,0.000247221342055257
"contig00186_47",0.000338743089687529,0.000393080917551797,0.000276911516360739,3.22064638642117e-05,5.63980756661362e-05,0.000101113222305966,5.89662894942477e-05,3.09525774582915e-05,3.24195121700003e-05
"contig00186_5",5.34949220854276e-05,7.66821797221143e-05,3.19113496707008e-05,4.57749278070045e-05,0.00025828810064589,0.000160619124648883,0.000139680948107516,0.000149575464587799,0.000138233197724862
"contig00186_52",8.46513052780393e-06,8.6673735321699e-06,2.52485403987962e-05,7.96785556552694e-05,6.34220118296843e-05,4.68201496952209e-05,0.000169459084297470,0.000118345422531006,0.000211451221135174
"contig00186_55",4.01909675493995e-05,4.11511821614327e-05,3.99585595876601e-05,3.43909022828277e-05,3.34574091391378e-05,3.17562754454542e-05,0.000174904839369411,0.000231363787679542,0.000173092004107654
"contig00186_66",2.74029324200451e-05,0.000140288121004884,0.000118059380599905,7.81611415518812e-06,7.60395662253132e-06,7.21733532851231e-06,7.95021997133687e-06,7.51181128829683e-06,7.86781836852971e-06
"contig00186_71",1.37150185999435e-05,1.40426882746729e-05,1.36357102450472e-05,0.000222979588985100,7.99205173798396e-05,0.000140877245670487,0.000107434129820380,0.000146625206689663,5.90670043690806e-05
"contig00187_21",7.56458472697373e-06,7.74531251810927e-06,7.52084182091802e-06,0.000330118890161677,0.000333752714734934,0.000292874978944573,0.000204103355925352,0.000155522770535114,0.00017592493379845
"contig00187_23",1.26283094759042e-05,1.29300162529092e-05,1.25552851163413e-05,0.00158846503576831,0.00045204067812305,0.000269407746606927,3.2973863159807e-05,1.03851817264432e-05,1.08773663783498e-05
"contig00187_47",0.000215430398093180,0.000300787242493523,0.000175241988022153,1.67582786547678e-05,8.15169926059501e-05,4.64233687656004e-05,5.11374318495312e-05,4.83174980323499e-05,1.68691359935425e-05
"contig00187_9",2.71880074598879e-05,2.78375644033222e-05,2.70307903092995e-05,2.3264433897207e-05,0.000113164766205907,0.000236304049638232,7.09907877440551e-05,6.70760560919681e-05,7.02549899025182e-05
"contig00188_2",1.27326756699200e-05,1.3036875891363e-05,6.3295239016266e-05,1.08951894284441e-05,7.41961828016692e-05,7.04236962357868e-05,7.75748736597113e-05,9.42390870713602e-05,5.48363098412677e-05
"contig00189_9",1.20993750475941e-05,1.23884448915308e-05,1.20294092999500e-05,1.03532821008513e-05,1.00722566780127e-05,9.56013527808175e-06,5.26545982394824e-05,0.000109452203221623,5.21088494041365e-05
"contig00190_1",0.0013253334720808,0.00101489722752353,0.00111835824002572,0.000676630643709129,0.000639721786792912,0.000307997611248080,0.000455595497248996,0.000375518161414472,0.000354942880712321
"contig00190_19",1.01581566333647e-05,1.04008482386039e-05,1.00994161595185e-05,0.000217305151787098,0.000414357143953937,0.000280920898171325,0.000327129710556855,0.000242260041416412,0.000236242053957918
"contig00190_30",3.50148580922799e-05,3.58514087012482e-05,3.48123814589463e-05,8.98853127846634e-05,0.000204039502704590,0.000193665164648414,0.000274282589011122,0.000374338595866792,0.000512719497015853
"contig00190_32",9.5102083707427e-06,9.7374196472526e-06,9.45521471724467e-06,5.69643546042723e-05,2.37506299444497e-05,9.7686485166572e-05,0.000124160842762236,0.000148597847172193,7.37243721199265e-05
"contig00190_45",0.000118511827389255,0.000202238715750631,0.000170193864910404,0.00028169186342772,7.67328044359143e-05,7.28313439703436e-05,5.73050043518014e-05,7.58029503793372e-05,5.67110554768666e-05
"contig00191_10",8.527603815832e-06,8.73133938849588e-06,8.47829216343341e-06,7.2969626614856e-06,7.0988967730643e-06,6.73795512219046e-06,0.00037853021509284,0.000357656461449793,0.000359916399685103
"contig00191_17",3.93917153538149e-05,0.000147887060892649,0.000117491787423944,0.000370776915236737,0.000338851316991552,0.000197123471159992,0.00042285232472548,0.000183569888357754,0.000237509766999991
"contig00191_18",0.00107152735283088,0.00181762920515809,0.00116073393681110,0.00203905920628461,0.00227660882602472,0.00238831365677144,0.00215756315692717,0.00180184699698032,0.00169438505059015
"contig00191_22",4.54470134531067e-06,4.65328018541275e-06,0.00044732369803885,0.000338329377915134,9.45821546460385e-05,0.000140046111477740,0.000122622566834209,0.000130810401097086,0.000176155579401594
"contig00191_23",5.56192691718526e-06,5.69480860236434e-06,5.52976456387594e-06,0.00070913130038057,0.000310215809166133,0.000268074936522095,6.29320661509674e-05,7.77576422405888e-05,0.000167676369803443
"contig00191_29",7.37154907205893e-06,2.26429949692094e-05,7.32892241240974e-06,4.41541887363259e-05,0.000116594001545480,5.24206460702473e-05,6.41596699441221e-06,6.06216349581849e-06,6.34946745530468e-06
"contig00191_30",3.12294680282496e-05,3.19755807335457e-05,9.31466422820455e-05,8.0167981672808e-05,0.000285970422709522,0.000172728390091828,0.000135905787347853,2.56822737289067e-05,8.0698299212352e-05
"contig00191_43",1.13561701920908e-05,1.16274839031075e-05,1.12905020947934e-05,4.85866555592775e-05,0.000103989244621645,8.07561304325432e-05,8.89565153549585e-05,8.40510776582402e-05,9.78161202573964e-06
"contig00191_48",0.000734076201416974,0.00203214220144252,0.00116232398329988,2.3264433897207e-05,2.26329532411815e-05,2.14821863307484e-05,2.36635959146850e-05,2.23586853639894e-05,2.34183299675061e-05
"contig00191_49",0.000407299268843532,0.000380766685516705,0.00033451897585838,0.000136377715949145,0.000309577176517310,0.000293836801535524,0.000231196052040026,0.000101941898786005,0.000198293138805320
